Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),Environment:Site Outdoor Air Dewpoint Temperature [C](Hourly),Environment:Site Outdoor Air Barometric Pressure [Pa](Hourly),Environment:Site Wind Speed [m/s](Hourly),Environment:Site Wind Direction [deg](Hourly),Environment:Site Diffuse Solar Radiation Rate per Area [W/m2](Hourly),Environment:Site Direct Solar Radiation Rate per Area [W/m2](Hourly),Environment:Site Solar Azimuth Angle [deg](Hourly),Environment:Site Solar Altitude Angle [deg](Hourly),Mean Operative Temperature,Electricity:Facility [J](Hourly),DistrictCooling:Facility [J](Hourly),DistrictHeating:Facility [J](Hourly),Total energy[J](Hourly)
1132596000.0,7.825,3.583333333,95297.75,1.325,188.6666667,0.0,0.0,258.7205077,-16.92952893,19.57431741,1617540.857,0.0,2821679.869,4439220.726
1132599600.0,7.466666667,2.916666667,95276.75,1.141666667,248.4166667,0.0,0.0,268.8869107,-27.47890202,19.57198286,3674037.099,0.0,2984731.483,6658768.582
1132603200.0,7.125,2.791666667,95255.75,1.1,280.9166667,0.0,0.0,280.0718271,-38.05488258,19.53768519,3770938.955,0.0,2989395.327,6760334.282
1132606800.0,6.766666667,2.766666667,95234.75,0.866666667,281.8333333,0.0,0.0,293.6433281,-48.20547026,19.5038544,3770938.955,0.0,3080027.266,6850966.221
1132610400.0,6.425,2.833333333,95213.75,0.525,229.6666667,0.0,0.0,311.9235955,-57.12795783,19.46610521,3569067.301,0.0,3284321.025,6853388.326
1132614000.0,6.125,2.941666667,95192.75,0.458333333,194.75,0.0,0.0,337.8073538,-63.25591094,19.36910487,154217.9712,0.0,4244691.579,4398909.55
1132617600.0,5.883333333,3.541666667,95171.75,0.5,248.5,0.0,0.0,11.10198113,-64.63242557,19.31983342,57316.11482,0.0,4540110.122,4597426.237
1132621200.0,5.741666667,3.941666667,95150.75,0.85,246.9166667,0.0,0.0,38.9649385,-60.22871796,19.28086142,57316.11482,0.0,4660212.967,4717529.082
1132624800.0,5.641666667,3.725,95129.75,1.1,274.4166667,0.0,0.0,60.02226554,-52.15229325,19.24666135,57316.11482,0.0,4754154.768,4811470.883
1132628400.0,5.541666667,3.366666667,95108.75,0.691666667,315.1666667,0.0,0.0,75.11428073,-42.34786409,19.21734574,57316.11482,0.0,4834220.405,4891536.52
1132632000.0,5.441666667,3.608333333,95087.75,0.341666667,303.75,0.0,0.0,87.02407157,-31.86919045,19.1914474,57316.11482,0.0,4905085.075,4962401.19
1132635600.0,5.4,4.6,95066.75,0.3,291.5,0.0,0.0,97.45578846,-21.26702826,19.16841471,57316.11482,0.0,4952025.371,5009341.486
1132639200.0,5.341666667,4.75,95045.75,0.416666667,283.75,0.0,0.0,107.4255169,-10.90319358,19.14565963,57316.11482,0.0,5003496.502,5060812.617
1132642800.0,5.125,4.616666667,95024.75,0.5,288.75,4.027777778,0.0,117.6244488,-1.097630255,19.16759751,2325011.654,0.0,7452971.397,9777983.051
1132646400.0,5.525,4.0,95003.75,0.558333333,279.25,29.58333333,0.0,128.5906001,7.79636989,19.13863695,1504953.556,0.0,7292303.167,8797256.723
1132650000.0,6.133333333,3.325,94982.75,0.425,231.8333333,47.33333333,0.0,140.745669,15.34997075,19.1685417,1043888.054,0.0,7272174.241,8316062.295
1132653600.0,6.475,3.083333333,94961.75,0.533333333,176.25,53.08333333,0.0,154.3136919,21.05434977,19.15595573,57316.11482,0.0,4505381.901,4562698.016
1132657200.0,6.6,3.233333333,94940.75,0.816666667,206.9166667,51.83333333,0.0,169.1499023,24.38648954,19.14846908,57316.11482,0.0,4483780.218,4541096.333
1132660800.0,6.95,3.516666667,94919.75,0.9,189.1666667,122.25,83.5,184.6291201,24.96343284,19.22141818,57316.11482,0.0,4257002.231,4314318.346
1132664400.0,8.016666667,4.358333333,94913.33333,1.366666667,75.91666667,125.0833333,478.0833333,199.8251953,22.71181939,19.47444847,57316.11482,0.0,3553909.582,3611225.697
1132668000.0,9.008333333,2.975,94917.91667,1.408333333,76.08333333,81.33333333,546.4166667,213.9493424,17.90575325,19.65669476,57316.11482,0.0,2937088.344,2994404.459
1132671600.0,9.358333333,1.833333333,94922.91667,1.491666667,83.08333333,73.75,249.9166667,226.6643117,11.03413974,19.64330006,57316.11482,0.0,2858970.906,2916287.021
1132675200.0,9.108333333,1.708333333,94927.91667,1.991666667,117.0,16.58333333,22.08333333,238.0676946,2.624651164,19.50658238,1266282.447,0.0,2819112.025,4085394.472
1132678800.0,8.725,1.908333333,94932.33333,2.025,127.25,0.0,0.0,248.5176857,-6.85906036,19.397769,1363184.304,0.0,2918976.595,4282160.899
1132682400.0,8.483333333,2.375,94936.91667,1.433333333,68.66666667,0.0,0.0,258.5076003,-17.03664689,19.3411879,1617540.857,0.0,2942184.536,4559725.393
1132686000.0,8.283333333,2.616666667,94941.91667,1.45,131.6666667,0.0,0.0,268.6545795,-27.58157408,19.35789848,3674037.099,0.0,3053833.058,6727870.157
1132689600.0,8.025,2.758333333,94946.33333,2.108333333,345.9166667,0.0,0.0,279.8121385,-38.16106197,19.33770655,3770938.955,0.0,3026867.578,6797806.533
1132693200.0,7.783333333,3.091666667,94950.91667,1.875,322.5833333,0.0,0.0,293.349072,-48.3263609,19.31631486,3770938.955,0.0,3080115.63,6851054.585
1132696800.0,7.525,4.0,94955.91667,1.616666667,323.75,0.0,0.0,311.6052397,-57.27929125,19.28947116,3569067.301,0.0,3255969.11,6825036.411
1132700400.0,7.283333333,4.383333333,94960.91667,1.583333333,177.1666667,0.0,0.0,337.5451291,-63.45136445,19.1976333,154217.9712,0.0,4139027.477,4293245.448
1132704000.0,7.025,4.766666667,94965.33333,2.2,26.41666667,0.0,0.0,11.08167428,-64.85312129,19.15372986,57316.11482,0.0,4434436.185,4491752.3
1132707600.0,6.725,4.516666667,94969.91667,2.0,45.33333333,0.0,0.0,39.0613274,-60.44737807,19.117576,57316.11482,0.0,4597370.309,4654686.424
1132711200.0,6.366666667,3.925,94974.91667,1.733333333,65.41666667,0.0,0.0,60.17729881,-52.35576596,19.08412508,57316.11482,0.0,4765229.793,4822545.908
1132714800.0,6.141666667,4.15,94979.33333,1.433333333,42.91666667,0.0,0.0,75.27167852,-42.54039408,19.05549179,57316.11482,0.0,4881097.291,4938413.406
1132718400.0,5.983333333,4.516666667,94983.91667,0.983333333,24.66666667,0.0,0.0,87.1692188,-32.05740908,19.0313089,57316.11482,0.0,4967658.056,5024974.171
1132722000.0,5.841666667,4.716666667,94988.91667,1.483333333,124.6666667,0.0,0.0,97.58633463,-21.45622776,19.00677953,57316.11482,0.0,5051001.449,5108317.564
1132725600.0,5.741666667,5.091666667,94993.91667,1.666666667,126.6666667,0.0,0.0,107.541171,-11.0972569,18.98432941,57316.11482,0.0,5117256.26,5174572.375
1132729200.0,5.758333333,4.891666667,94998.33333,1.733333333,56.75,6.305555556,13.61111111,117.7237644,-1.299256975,19.03980666,2180995.754,0.0,7429434.769,9610430.523
1132732800.0,6.266666667,4.016666667,95002.91667,1.666666667,67.25,50.08333333,80.83333333,128.6695738,7.585789507,19.1067143,1313489.656,0.0,7184996.186,8498485.842
1132736400.0,7.066666667,3.775,95007.91667,1.616666667,26.25,105.5,49.5,140.7970417,15.13095551,19.16552386,729225.5536,0.0,7139568.31,7868793.864
1132740000.0,7.866666667,3.725,95012.91667,1.7,335.8333333,152.8333333,50.16666667,154.3276329,20.83025731,19.21119578,57316.11482,0.0,4019531.199,4076847.314
1132743600.0,8.608333333,3.308333333,95017.33333,1.175,337.1666667,182.6666667,60.16666667,169.1174741,24.16403294,19.27258357,57316.11482,0.0,3719200.557,3776516.672
1132747200.0,9.308333333,3.683333333,95021.91667,0.566666667,66.41666667,196.0833333,87.91666667,184.5478632,24.75150939,19.34795956,57316.11482,0.0,3402366.118,3459682.233
1132750800.0,9.775,3.983333333,95032.16667,0.691666667,21.25,175.3333333,80.41666667,199.7018292,22.51844511,19.39341599,57316.11482,0.0,3189837.891,3247154.006
1132754400.0,9.958333333,4.075,95046.16667,0.725,60.0,129.8333333,59.58333333,213.7958867,17.73525128,19.39214467,57316.11482,0.0,3129200.708,3186516.823
1132758000.0,9.766666667,4.375,95059.58333,0.6,152.6666667,66.08333333,16.83333333,226.4916699,10.88664273,19.32901569,57316.11482,0.0,3290132.908,3347449.023
1132761600.0,9.25,4.616666667,95073.16667,0.6,207.4166667,8.666666667,1.25,237.8821843,2.497364557,19.24774264,1266282.447,0.0,2968149.435,4234431.882
1132765200.0,8.65,4.408333333,95087.16667,1.65,195.6666667,0.0,0.0,248.3208371,-6.970475484,19.18110826,1363184.304,0.0,3066564.333,4429748.637
1132768800.0,8.108333333,3.966666667,95100.58333,1.7,125.0833333,0.0,0.0,258.2970558,-17.13738601,19.13770454,1617540.857,0.0,3126628.4,4744169.257
1132772400.0,7.608333333,3.158333333,95114.16667,0.966666667,109.8333333,0.0,0.0,268.4247843,-27.67776078,19.16041865,3674037.099,0.0,3287575.123,6961612.222
1132776000.0,7.05,2.233333333,95128.16667,2.55,60.75,0.0,0.0,279.554915,-38.26053068,19.13741757,3770938.955,0.0,3322672.909,7093611.864
1132779600.0,6.508333333,1.55,95142.16667,4.441666667,10.25,0.0,0.0,293.0565308,-48.44019781,19.10953958,3770938.955,0.0,3483814.874,7254753.829
1132783200.0,5.95,1.533333333,95155.58333,4.025,29.41666667,0.0,0.0,311.2860704,-57.42326798,19.08370571,3569067.301,0.0,3936855.616,7505922.917
1132786800.0,5.408333333,1.758333333,95169.16667,2.291666667,20.66666667,0.0,0.0,337.2770012,-63.63979535,18.99325148,154217.9712,0.0,5002106.773,5156324.744
1132790400.0,4.733333333,1.216666667,95183.16667,1.5,121.0833333,0.0,0.0,11.05463795,-65.06811717,18.94251328,57316.11482,0.0,5425245.593,5482561.708
1132794000.0,3.875,0.625,95197.16667,1.325,20.0,0.0,0.0,39.14805863,-60.66196954,18.89406445,57316.11482,0.0,5767914.235,5825230.35
1132797600.0,2.975,-0.316666667,95210.58333,1.375,32.66666667,0.0,0.0,60.32368778,-52.5562981,18.8461235,57316.11482,0.0,6117551.379,6174867.494
1132801200.0,2.308333333,-1.016666667,95224.16667,1.15,87.58333333,0.0,0.0,75.42136185,-42.73062408,18.80318544,57316.11482,0.0,6387382.544,6444698.659
1132804800.0,1.866666667,-1.158333333,95238.16667,1.658333333,84.83333333,0.0,0.0,87.30733861,-32.24360539,18.76446588,57316.11482,0.0,6587192.26,6644508.375
1132808400.0,1.466666667,-1.783333333,95252.16667,1.791666667,33.0,0.0,0.0,97.71030198,-21.64341222,18.72733874,57316.11482,0.0,6771939.896,6829256.011
1132812000.0,1.066666667,-2.375,95265.58333,1.266666667,25.58333333,0.0,0.0,107.6505127,-11.2890928,18.6929437,57316.11482,0.0,6949417.506,7006733.621
1132815600.0,0.9,-2.5,95279.16667,1.158333333,17.58333333,6.722222222,43.88888889,117.8169292,-1.498247,18.7523326,2155646.504,0.0,9325593.592,11481240.1
1132819200.0,1.483333333,-2.091666667,95293.16667,2.075,237.5,44.66666667,335.1666667,128.7425602,7.378438771,18.94779856,1272217.006,0.0,8952183.309,10224400.32
1132822800.0,2.658333333,-1.8,95307.16667,2.0,70.5,62.41666667,570.9166667,140.8427467,14.9159188,19.20521238,779995.4536,0.0,8544640.912,9324636.366
1132826400.0,3.958333333,-1.1,95320.58333,1.5,143.75,104.0833333,578.6666667,154.3365689,20.61097554,19.36626017,57316.11482,0.0,5129844.307,5187160.422
1132830000.0,4.966666667,-0.133333333,95334.16667,1.733333333,170.75,144.6666667,451.8333333,169.0811607,23.94716971,19.42960328,57316.11482,0.0,4707910.901,4765227.016
1132833600.0,5.766666667,-0.208333333,95348.16667,1.2,196.0,144.6666667,524.25,184.4641827,24.54576323,19.54645077,57316.11482,0.0,4271747.199,4329063.314
1132837200.0,6.158333333,-0.675,95340.0,0.7,210.0833333,151.8333333,326.5,199.5775187,22.33156087,19.56946318,57316.11482,0.0,4081205.188,4138521.303
1132840800.0,6.2,-1.15,95316.58333,0.35,246.25,95.58333333,448.25,213.6427019,17.57132379,19.62230813,57316.11482,0.0,3931904.96,3989221.075
1132844400.0,5.85,-1.108333333,95293.0,0.333333333,254.25,72.91666667,220.0833333,226.3201754,10.74567655,19.54635063,57316.11482,0.0,4153379.813,4210695.928
1132848000.0,5.016666667,-1.075,95269.58333,0.325,172.4166667,13.75,19.66666667,237.6984261,2.376527337,19.35583714,1266282.447,0.0,4082187.42,5348469.867
1132851600.0,4.425,-0.966666667,95246.0,0.375,66.58333333,0.0,0.0,248.1261688,-7.075499939,19.22153767,1363184.304,0.0,4366423.597,5729607.901
1132855200.0,4.183333333,-0.683333333,95222.58333,0.266666667,126.0,0.0,0.0,258.089006,-17.23173071,19.13652153,1617540.857,0.0,4268590.993,5886131.85
1132858800.0,3.925,-0.191666667,95199.0,0.1,337.0,0.0,0.0,268.1976881,-27.7674549,19.13385146,3674037.099,0.0,4454813.27,8128850.369
1132862400.0,3.625,0.391666667,95175.58333,0.45,230.9166667,0.0,0.0,279.3003669,-38.35328492,19.10048516,3770938.955,0.0,4494577.424,8265516.379
1132866000.0,3.383333333,0.775,95152.0,0.758333333,34.25,0.0,0.0,292.7659861,-48.54696967,19.06759469,3770938.955,0.0,4599000.728,8369939.683
1132869600.0,3.125,0.55,95128.0,1.441666667,30.83333333,0.0,0.0,310.9664365,-57.55984641,19.03459515,3569067.301,0.0,4969346.839,8538414.14
1132873200.0,2.825,0.591666667,95104.58333,2.075,41.25,0.0,0.0,337.003211,-63.82111022,18.93742104,154217.9712,0.0,5973758.133,6127976.104
1132876800.0,2.758333333,0.275,95081.0,2.608333333,99.08333333,0.0,0.0,11.02077848,-65.27730378,18.8866501,57316.11482,0.0,6216447.936,6273764.051
1132880400.0,2.916666667,-0.216666667,95057.58333,2.491666667,107.1666667,0.0,0.0,39.22492257,-60.87240767,18.85099243,57316.11482,0.0,6241351.515,6298667.63
1132884000.0,3.116666667,-0.241666667,95034.0,1.908333333,62.66666667,0.0,0.0,60.46125996,-52.75381973,18.82419475,57316.11482,0.0,6230207.499,6287523.614
1132887600.0,3.258333333,-0.258333333,95010.58333,1.583333333,37.5,0.0,0.0,75.5632088,-42.91848354,18.80066396,57316.11482,0.0,6226535.356,6283851.471
1132891200.0,3.416666667,-0.533333333,94987.0,1.15,88.08333333,0.0,0.0,87.43834486,-32.42770168,18.78034799,57316.11482,0.0,6208776.037,6266092.152
1132894800.0,3.033333333,0.7,94963.58333,2.883333333,179.0833333,0.0,0.0,97.82763017,-21.82849483,18.72957401,57316.11482,0.0,6451396.588,6508712.703
1132898400.0,3.05,1.641666667,94940.0,3.6,212.3333333,0.0,0.0,107.7535034,-11.47860541,18.69462797,57316.11482,0.0,6526035.126,6583351.241
1132902000.0,3.475,0.841666667,94916.58333,1.816666667,203.1666667,0.972222222,0.0,117.9039256,-1.694496832,18.75474791,2989912.324,0.0,8332311.988,11322224.31
1132905600.0,3.775,0.358333333,94893.0,1.016666667,204.8333333,10.41666667,0.0,128.8095639,7.174425918,18.77852964,2582557.986,0.0,8064886.944,10647444.93
1132909200.0,4.191666667,1.1,94869.0,1.45,204.3333333,31.16666667,0.0,140.8828117,14.70496913,18.76336678,1724890.024,0.0,8076202.519,9801092.543
1132912800.0,4.575,1.366666667,94845.58333,1.408333333,204.5,46.58333333,0.0,154.340548,20.39660781,18.74995297,1184298.627,0.0,6056409.418,7240708.045
1132916400.0,4.991666667,1.433333333,94822.0,0.791666667,248.4166667,63.0,0.0,169.0410223,23.73599345,18.76235466,1184298.627,0.0,5888528.834,7072827.461
1132920000.0,5.258333333,2.125,94798.58333,0.5,262.8333333,73.75,71.66666667,184.3781431,24.3462763,18.78646305,1090920.027,0.0,5817374.842,6908294.869
1132923600.0,6.35,3.025,94801.25,0.733333333,270.0833333,128.75,392.5,199.4523306,22.15123706,19.01548517,810784.2268,0.0,5280734.918,6091519.145
1132927200.0,7.566666667,1.941666667,94821.66667,1.075,276.5833333,96.08333333,386.3333333,213.4898605,17.41402977,19.17398348,904162.8268,0.0,4627895.719,5532058.546
1132930800.0,8.016666667,1.308333333,94842.25,1.375,300.0,67.66666667,194.75,226.1499107,10.61128828,19.16953042,950852.1268,0.0,4480448.87,5431300.997
1132934400.0,7.808333333,1.95,94863.25,1.5,292.5833333,14.41666667,17.75,237.5165158,2.262174277,19.04940074,2235813.627,0.0,4109322.505,6345136.132
1132938000.0,7.425,1.85,94883.66667,0.975,291.6666667,0.0,0.0,247.9337925,-7.174111048,18.96277665,2269764.263,0.0,4288625.143,6558389.406
1132941600.0,7.125,1.25,94904.25,0.6,205.8333333,0.0,0.0,257.8835841,-17.31966934,18.9087384,2303714.898,0.0,4324008.6,6627723.498
1132945200.0,6.825,0.65,94925.25,1.125,101.0833333,0.0,0.0,267.9734547,-27.85065356,18.92806851,3736988.319,0.0,4581122.497,8318110.816
1132948800.0,6.525,0.575,94945.66667,1.15,233.25,0.0,0.0,279.0487058,-38.43932573,18.91257488,3770938.955,0.0,4655587.008,8426525.963
1132952400.0,6.166666667,0.758333333,94966.25,0.725,4.083333333,0.0,0.0,292.4777225,-48.64667066,18.89444674,3770938.955,0.0,4774114.866,8545053.821
1132956000.0,5.825,0.508333333,94987.25,0.716666667,341.0,0.0,0.0,310.6466982,-57.68899086,18.87482648,3736988.319,0.0,5009162.526,8746150.845
1132959600.0,5.525,0.125,95007.66667,0.975,326.0,0.0,0.0,336.7240227,-63.9952195,18.7884635,821552.3635,0.0,5279628.99,6101181.354
1132963200.0,5.05,0.0,95028.25,0.983333333,313.75,0.0,0.0,10.98001287,-65.48057161,18.74146079,57316.11482,0.0,5648931.31,5706247.425
1132966800.0,4.45,0.233333333,95049.25,0.608333333,310.25,0.0,0.0,39.29171715,-61.07860588,18.70113929,57316.11482,0.0,5903803.537,5961119.652
1132970400.0,3.85,0.575,95069.66667,0.633333333,319.25,0.0,0.0,60.58984719,-52.94825876,18.66338932,57316.11482,0.0,6147168.787,6204484.902
1132974000.0,3.366666667,0.525,95090.25,0.508333333,318.9166667,0.0,0.0,75.69710093,-43.10389986,18.62891629,57316.11482,0.0,6347662.563,6404978.678
1132977600.0,3.025,-0.416666667,95111.25,0.3,317.75,0.0,0.0,87.56215455,-32.60961841,18.5977151,57316.11482,0.0,6501637.636,6558953.751
1132981200.0,2.783333333,-0.708333333,95131.66667,0.183333333,330.0833333,0.0,0.0,97.93826194,-22.01138728,18.56952372,57316.11482,0.0,6619630.072,6676946.187
1132984800.0,2.583333333,0.025,95152.25,0.1,327.5,0.0,0.0,107.8501073,-11.66569783,18.54449948,57316.11482,0.0,6718686.486,6776002.601
1132988400.0,2.441666667,0.283333333,95173.25,0.1,340.4166667,5.138888889,35.27777778,117.9847387,-1.887902496,18.60732405,2621804.224,0.0,8707379.897,11329184.12
1132992000.0,2.925,0.55,95193.66667,0.041666667,331.6666667,44.08333333,220.1666667,128.8705921,6.973859065,18.75836249,1644638.886,0.0,8486090.951,10130729.84
1132995600.0,3.825,1.091666667,95214.25,0.0,329.5833333,93.58333333,240.0,140.9172669,14.49821431,18.89126576,1188317.524,0.0,8220386.753,9408704.277
1132999200.0,5.016666667,0.95,95235.25,0.0,325.4166667,105.3333333,480.3333333,154.33962,20.18725625,19.06578693,904162.8268,0.0,5645122.3,6549285.127
1133002800.0,6.241666667,0.641666667,95255.66667,0.116666667,334.8333333,130.0,458.75,168.9971208,23.53059618,19.18431799,904162.8268,0.0,5097917.576,6002080.403
1133006400.0,6.991666667,1.3,95276.25,0.375,245.1666667,160.0833333,348.0833333,184.2898104,24.15312864,19.2573592,670716.3268,0.0,4826446.279,5497162.606
1133010000.0,7.55,1.741666667,95289.08333,0.441666667,193.1666667,128.8333333,471.0,199.3263332,21.97754178,19.37747798,857473.5268,0.0,4382107.829,5239581.356
1133013600.0,7.8,1.816666667,95296.08333,0.283333333,202.0,103.0,354.6666667,213.3374369,17.26342548,19.40868882,904162.8268,0.0,4204922.17,5109084.997
1133017200.0,7.508333333,1.783333333,95303.66667,0.141666667,232.5833333,63.58333333,172.9166667,225.9809599,10.48352194,19.32092832,950852.1268,0.0,4413697.374,5364549.501
1133020800.0,6.775,1.35,95311.08333,0.041666667,298.25,8.222222222,15.75,237.33655,2.154336794,19.15280621,2235813.627,0.0,4278219.312,6514032.939
1133024400.0,6.108333333,1.275,95318.08333,0.116666667,312.4166667,0.0,0.0,247.7438208,-7.266289776,19.03676783,2269764.263,0.0,4586494.039,6856258.302
1133028000.0,5.55,1.4,95325.08333,0.141666667,271.6666667,0.0,0.0,257.6809238,-17.4011942,18.95740087,2303714.898,0.0,4743046.103,7046761.001
1133031600.0,5.008333333,1.458333333,95332.08333,0.158333333,236.5833333,0.0,0.0,267.7522483,-27.92735812,18.95614245,3736988.319,0.0,5101392.666,8838380.985
1133035200.0,4.508333333,1.733333333,95339.08333,0.083333333,248.5833333,0.0,0.0,278.8001438,-38.51865892,18.92385856,3770938.955,0.0,5259919.665,9030858.62
1133038800.0,4.008333333,1.841666667,95346.66667,0.116666667,263.4166667,0.0,0.0,292.1920274,-48.73930043,18.89029383,3770938.955,0.0,5445771.767,9216710.722
1133042400.0,3.508333333,1.391666667,95354.08333,0.141666667,237.3333333,0.0,0.0,310.327226,-57.81067161,18.85689956,3736988.319,0.0,5750953.042,9487941.361
1133046000.0,3.008333333,0.691666667,95361.08333,0.1,168.25,0.0,0.0,336.4397243,-64.16203771,18.75980675,821552.3635,0.0,6096674.795,6918227.159
1133049600.0,2.508333333,0.4,95368.08333,0.1,67.25,0.0,0.0,10.93226971,-65.67781121,18.70360199,57316.11482,0.0,6488030.084,6545346.199
1133053200.0,2.066666667,-0.008333333,95375.08333,0.1,181.1666667,0.0,0.0,39.34824863,-61.28047573,18.65730843,57316.11482,0.0,6710621.849,6767937.964
1133056800.0,1.666666667,-0.533333333,95382.66667,0.1,122.75,0.0,0.0,60.70928602,-53.13954096,18.6157871,57316.11482,0.0,6904963.196,6962279.311
1133060400.0,1.383333333,-0.875,95390.08333,0.041666667,232.4166667,0.0,0.0,75.82292352,-43.28679834,18.57906522,57316.11482,0.0,7052902.572,7110218.687
1133064000.0,1.183333333,-1.175,95397.08333,0.058333333,342.25,0.0,0.0,87.67868803,-32.78927426,18.54613066,57316.11482,0.0,7168561.988,7225878.103
1133067600.0,0.983333333,-0.95,95404.08333,0.158333333,340.1666667,0.0,0.0,98.04214319,-22.19199988,18.51515947,57316.11482,0.0,7279440.604,7336756.719
1133071200.0,0.841666667,-0.408333333,95411.08333,0.141666667,97.83333333,0.0,0.0,107.9402917,-11.85027223,18.48743846,57316.11482,0.0,7366269.455,7423585.57
1133074800.0,0.8,-0.55,95418.08333,0.391666667,48.16666667,4.638888889,57.91666667,118.0593568,-2.078359643,18.55380702,2155646.504,0.0,9694349.647,11849996.15
1133078400.0,1.441666667,-1.15,95425.66667,0.775,60.16666667,31.41666667,424.5833333,128.9256551,6.776846113,18.78456204,1345976.056,0.0,9246738.432,10592714.49
1133082000.0,2.833333333,-0.641666667,95433.08333,1.25,135.5833333,44.83333333,659.6666667,140.9461448,14.29576134,19.06624559,875414.3536,0.0,8729682.434,9605096.788
1133085600.0,4.433333333,-0.041666667,95440.08333,1.908333333,150.5833333,54.58333333,739.5833333,154.3338366,19.98302172,19.23085468,57316.11482,0.0,5273508.263,5330824.378
1133089200.0,5.916666667,-0.116666667,95447.08333,1.908333333,193.75,61.75,794.4166667,168.94952,23.33106827,19.3600741,57316.11482,0.0,4637398.634,4694714.749
1133092800.0,7.025,-0.608333333,95454.08333,1.583333333,237.3333333,84.83333333,697.6666667,184.1992526,23.96639827,19.48131399,57316.11482,0.0,4097497.369,4154813.484
1133096400.0,7.633333333,-1.25,95443.58333,1.733333333,210.0,103.0833333,535.6666667,199.1995972,21.81054079,19.54527376,57316.11482,0.0,3795185.797,3852501.912
1133100000.0,7.8,-1.675,95420.0,1.783333333,23.33333333,82.08333333,489.9166667,213.1855072,17.11956449,19.57485842,57316.11482,0.0,3678535.827,3735851.942
1133103600.0,7.45,-2.091666667,95396.58333,1.233333333,59.91666667,73.16666667,253.75,225.8134091,10.3624185,19.49742002,57316.11482,0.0,3915076.887,3972393.002
1133107200.0,6.558333333,-2.3,95373.0,0.783333333,136.9166667,14.38888889,23.25,237.1586273,2.053042935,19.29300108,1266282.447,0.0,3878544.31,5144826.757
1133110800.0,5.866666667,-2.475,95349.0,0.816666667,198.1666667,0.0,0.0,247.5563676,-7.352020718,19.14427244,1363184.304,0.0,4203708.704,5566893.008
1133114400.0,5.466666667,-2.366666667,95325.58333,0.608333333,206.75,0.0,0.0,257.4811591,-17.47630149,19.05005112,1617540.857,0.0,4160029.551,5777570.408
1133118000.0,5.066666667,-2.083333333,95302.0,0.283333333,160.0833333,0.0,0.0,267.5342333,-27.9975742,19.04090779,3674037.099,0.0,4389568.844,8063605.943
1133121600.0,4.666666667,-1.708333333,95278.58333,0.141666667,186.6666667,0.0,0.0,278.5548933,-38.59129502,19.00324666,3770938.955,0.0,4456054.236,8226993.191
1133125200.0,4.266666667,-2.083333333,95255.0,0.1,198.75,0.0,0.0,291.9091898,-48.82486407,18.96580366,3770938.955,0.0,4606097.389,8377036.344
1133128800.0,3.866666667,-2.616666667,95231.58333,0.1,203.9166667,0.0,0.0,310.0083993,-57.92486499,18.92982159,3569067.301,0.0,5012007.853,8581075.154
1133132400.0,3.466666667,-2.35,95208.0,0.1,201.1666667,0.0,0.0,336.1506273,-64.32148375,18.83143703,154217.9712,0.0,6036119.927,6190337.898
1133136000.0,3.066666667,-1.866666667,95184.0,0.216666667,187.0,0.0,0.0,10.87748996,-65.86891341,18.77657982,57316.11482,0.0,6372005.655,6429321.77
1133139600.0,2.725,-1.466666667,95160.58333,0.416666667,208.0,0.0,0.0,39.39433244,-61.47792691,18.73168074,57316.11482,0.0,6546291.291,6603607.406
1133143200.0,2.425,-1.416666667,95137.0,0.675,245.1666667,0.0,0.0,60.81941806,-53.32758989,18.69161263,57316.11482,0.0,6698227.203,6755543.318
1133146800.0,2.183333333,-1.85,95113.58333,0.975,240.5833333,0.0,0.0,75.94056574,-43.46710227,18.65466007,57316.11482,0.0,6828352.74,6885668.855
1133150400.0,1.983333333,-2.216666667,95090.0,1.333333333,165.3333333,0.0,0.0,87.78786906,-32.96658617,18.62061513,57316.11482,0.0,6942054.324,6999370.439
1133154000.0,1.841666667,-1.95,95066.58333,2.608333333,81.16666667,0.0,0.0,98.13922302,-22.37024159,18.58789131,57316.11482,0.0,7039766.874,7097082.989
1133157600.0,1.741666667,-0.825,95043.0,2.991666667,26.33333333,0.0,0.0,108.0240271,-12.03222997,18.55941387,57316.11482,0.0,7115630.658,7172946.773
1133161200.0,1.7,-0.141666667,95019.0,2.816666667,290.5,5.194444444,5.416666667,118.1277709,-2.265763634,18.60891693,2299662.404,0.0,9426629.252,11726291.66
1133164800.0,2.05,-0.741666667,94995.58333,2.9,349.6666667,38.08333333,29.25,128.9747657,6.583494654,18.61820921,1383872.356,0.0,9270978.706,10654851.06
1133168400.0,2.533333333,-0.675,94972.0,2.491666667,334.0833333,68.16666667,3.25,140.9694801,14.09771633,18.62643753,980955.5536,0.0,9292434.3,10273389.85
1133172000.0,2.991666667,-0.241666667,94948.58333,2.2,319.3333333,97.16666667,0.0,154.3232518,19.78400369,18.62533052,57316.11482,0.0,6434120.069,6491436.184
1133175600.0,3.491666667,0.266666667,94925.0,2.025,333.8333333,131.4166667,5.166666667,168.898285,23.13749834,18.65611212,57316.11482,0.0,6238647.346,6295963.461
1133179200.0,4.05,0.775,94901.58333,1.433333333,337.75,164.75,34.08333333,184.1065395,23.7861612,18.71999116,57316.11482,0.0,5969204.824,6026520.939
